City,Latitude,Longitude,Year,Month,Damage_Accident,Injury_Accident,Death_Accident,Saturday,Sunday,Monday,Tuesday,Wednesday,Thuresday,Friday,Day,Night,Inside_City,Outside_City,Small_Car,SUV_Car,Pickup_Truck,Bus,Truck,Water_Truck,Other_Car,Age_Less_18,Age_Above_18,Age_Above_30,Age_Above_40,Age_Above_50,Saudi,Non_Saudi,Married,Single,Educated,Illiterated,Private_License,Commercial_License,Machinery_License,Motorcycle_License,No_License,Valid_License,Expired_License,Collision_with_Vehicle,Collision_with_Fixed_Object,Pedestrian_Run_Over,Animal_Run_Over,Fire,Rollover,Run_Off_Road,Other_Accident_Type,Illegal_Stop,Illegal_Turn,Illegal_Overtaking,Running_Red_Light,Over_Speeding,Under_Drugs_Influence,Other_Accident_Cause,Injuries,Deaths,Uninjured
Al-Qassim,26.1942235,43.4565711,1437,8,2271,108,22,354,326,315,314,351,379,362,1539,862,1447,954,2124,943,19,493,754,13,117,1516,1417,1204,197,129,2984,1479,2636,1827,4291,172,3821,496,14,35,97,4169,197,1852,0,19,0,0,48,297,185,364,378,385,18,972,0,284,119,25,4319
Al-Qassim,26.1942235,43.4565711,1437,9,2271,96,36,364,337,331,325,334,361,351,1462,941,1394,1009,1203,1042,12,843,946,9,16,986,1195,1342,341,207,2549,1522,3007,1064,3823,248,3428,473,14,19,137,3473,461,1851,0,59,0,2,48,249,194,167,482,543,14,1035,1,161,120,53,3940
Al-Qassim,26.1942235,43.4565711,1437,10,1976,149,27,342,290,303,252,235,382,348,1479,673,1256,896,1185,1055,13,812,9,25,105,788,995,1183,142,96,1976,1228,1952,1252,3050,154,1781,975,18,25,405,2338,461,1685,0,54,0,4,62,172,175,157,385,492,18,935,0,165,163,32,3009
Al-Qassim,26.1942235,43.4565711,1437,11,1780,99,30,298,269,258,263,254,294,273,1206,703,1234,675,1225,865,6,340,665,1,125,825,870,960,395,177,1972,1255,2217,1010,2980,247,2498,485,10,7,227,2792,208,1448,0,15,0,0,37,284,125,284,264,304,4,802,0,251,129,41,3057
Al-Qassim,26.1942235,43.4565711,1437,12,1652,101,29,297,231,239,258,249,274,234,984,798,1017,765,1282,984,12,143,539,8,471,942,940,804,451,302,2564,875,2423,1016,3314,125,2778,315,16,14,316,2948,175,1193,0,24,0,0,93,278,194,312,315,233,14,694,0,214,127,34,3278
Al-Bahah,20.2372671,41.4615479,1437,1,314,55,4,42,63,60,52,68,59,29,267,106,284,89,361,110,7,161,34,2,4,22,321,248,65,23,528,151,399,280,675,4,578,44,0,0,57,613,9,301,38,3,1,3,19,8,0,0,2,5,0,48,0,318,104,5,712
Al-Bahah,20.2372671,41.4615479,1437,2,462,65,11,61,99,69,84,82,92,51,391,147,408,130,510,156,16,254,31,8,11,22,467,335,124,30,777,201,669,309,973,5,792,92,0,0,94,875,9,444,41,11,3,0,21,18,0,2,12,29,14,144,0,337,136,15,1021
Al-Bahah,20.2372671,41.4615479,1437,3,360,48,11,47,62,63,52,81,78,36,309,110,314,105,373,137,5,188,19,5,1,29,334,246,84,30,586,137,533,190,704,19,590,55,0,0,78,640,5,309,49,3,0,0,27,15,16,5,6,11,4,117,0,276,107,15,759
Al-Bahah,20.2372671,41.4615479,1437,4,304,32,8,42,49,48,57,55,56,37,265,79,244,100,306,88,5,187,9,6,4,10,266,226,72,19,466,127,452,141,585,8,511,33,1,0,48,539,6,249,40,5,1,1,20,28,0,2,5,9,1,74,0,253,74,9,630
Al-Bahah,20.2372671,41.4615479,1437,5,375,50,15,62,53,73,71,68,69,44,327,113,334,106,408,139,6,217,16,10,13,39,344,269,103,37,613,179,575,217,783,9,633,68,0,0,91,701,0,354,43,4,2,0,14,23,0,1,15,22,4,128,0,270,118,17,870
Al-Bahah,20.2372671,41.4615479,1437,6,313,41,13,48,47,52,47,59,50,64,281,86,284,83,335,115,1,195,16,4,13,8,278,258,112,21,532,145,467,210,672,5,552,57,0,0,68,609,0,287,37,3,1,0,14,23,2,3,9,25,2,78,0,250,91,18,754
Al-Bahah,20.2372671,41.4615479,1437,7,303,72,16,42,51,72,74,50,61,41,296,95,280,111,344,103,20,169,33,3,5,15,307,228,91,24,542,123,420,245,665,0,543,46,1,10,65,600,0,288,42,8,0,0,23,25,5,2,53,36,53,110,0,137,119,15,765
Al-Bahah,20.2372671,41.4615479,1437,8,258,45,15,32,49,54,50,45,54,34,243,75,230,88,368,83,0,114,15,1,1,13,320,176,59,14,464,118,423,159,579,3,478,61,8,0,35,547,0,230,52,4,1,0,18,9,4,0,3,9,2,126,0,178,103,16,564
Al-Bahah,20.2372671,41.4615479,1437,9,97,32,9,21,20,21,18,23,16,19,100,38,111,27,149,34,0,49,10,2,8,10,141,85,24,4,223,41,173,91,264,0,249,5,0,0,10,254,0,112,8,0,0,1,12,5,0,4,7,7,5,72,0,43,70,15,238
Al-Bahah,20.2372671,41.4615479,1437,10,74,49,11,18,14,23,24,23,16,16,102,32,100,34,128,42,0,38,8,0,2,6,95,80,25,11,182,35,156,61,215,2,187,8,0,0,22,195,0,97,15,4,2,0,9,7,0,5,3,1,1,73,1,50,96,20,180
Al-Bahah,20.2372671,41.4615479,1437,11,17,62,19,16,13,17,13,15,14,10,83,15,55,43,94,26,0,28,8,1,1,8,78,53,19,7,135,30,129,36,162,3,147,6,0,0,12,152,1,69,7,5,0,0,15,2,0,0,3,6,1,56,0,32,123,25,93
Al-Bahah,20.2372671,41.4615479,1437,12,13,34,11,6,17,5,9,4,10,7,44,14,31,27,49,16,0,18,0,0,4,5,39,26,13,4,73,14,41,46,85,2,72,0,0,0,15,72,0,29,4,5,0,0,13,7,0,0,0,1,0,32,0,25,86,15,48
Madina,24.471153,39.6111216,1437,1,1009,204,42,217,191,201,117,154,192,183,650,605,690,565,791,233,152,510,307,58,459,231,771,571,657,280,1120,1390,1820,690,2350,160,1810,275,118,97,210,1873,427,717,14,107,11,2,93,86,225,88,112,307,141,477,0,130,341,63,832
Madina,24.471153,39.6111216,1437,2,914,218,52,152,146,161,168,182,187,188,507,677,684,500,1527,126,77,476,29,475,629,207,931,739,351,140,857,1511,1453,915,2118,250,1495,471,132,147,123,1991,254,581,32,192,4,2,147,118,108,97,210,113,302,391,0,71,378,62,858
Madina,24.471153,39.6111216,1437,3,873,196,50,138,209,154,176,151,162,129,550,569,632,487,915,405,19,684,7,208,0,307,300,621,418,592,837,1401,1926,312,2185,53,1613,427,28,70,100,1973,165,105,17,49,7,0,32,33,876,201,127,213,313,191,0,74,357,61,818
Madina,24.471153,39.6111216,1437,4,1008,184,43,142,197,185,205,184,160,162,508,727,594,641,919,112,21,979,113,42,284,412,831,753,298,176,1262,1208,1731,739,2181,289,2016,158,27,41,228,2062,180,109,7,47,1,0,32,31,1008,216,246,227,292,166,0,88,334,67,784
Madina,24.471153,39.6111216,1437,5,998,184,43,165,173,163,213,178,167,166,503,722,589,636,916,109,18,976,111,39,281,409,827,748,294,172,1252,1198,1724,726,2171,279,1897,155,25,38,335,1938,177,91,2,60,4,0,41,29,998,212,128,224,199,372,0,90,337,60,807
Madina,24.471153,39.6111216,1437,6,956,187,52,153,155,175,173,200,150,189,422,773,548,647,908,101,10,968,103,31,269,397,815,736,282,160,1222,1168,1691,699,2141,249,1870,147,17,30,326,1895,169,87,5,57,5,0,50,32,959,204,224,215,185,290,0,77,403,92,895
Madina,24.471153,39.6111216,1437,7,1135,176,41,183,190,182,231,191,186,189,567,785,653,699,953,146,57,978,175,76,259,459,878,797,246,324,1379,1325,1848,856,2298,406,1530,502,108,149,415,1901,388,93,9,45,3,0,387,30,785,386,180,168,279,316,0,23,369,61,911
Madina,24.471153,39.6111216,1437,8,1150,167,45,184,192,185,232,198,187,184,572,790,658,704,956,149,60,986,138,79,361,463,882,801,350,228,1389,1335,1858,866,2308,416,2057,195,66,77,329,2109,286,100,5,26,2,0,38,30,1161,259,109,124,135,585,0,150,347,58,834
Madina,24.471153,39.6111216,1437,9,1040,176,59,172,236,213,157,262,122,113,626,649,668,607,472,317,67,723,417,27,452,331,610,459,513,562,1497,978,1677,798,2402,73,1199,610,122,76,468,1469,538,83,20,46,9,42,35,0,1040,100,98,202,107,730,0,38,355,99,875
Madina,24.471153,39.6111216,1437,10,895,175,47,152,157,156,212,150,149,141,653,464,603,514,614,107,81,521,712,53,136,218,429,851,393,343,951,1283,1496,738,1913,321,1213,800,21,13,187,1861,186,96,13,37,5,33,37,1,895,206,215,122,125,449,0,0,324,74,830
Madina,24.471153,39.6111216,1437,11,872,185,33,158,150,190,122,162,192,116,477,613,569,521,927,203,42,588,231,57,132,187,721,518,438,316,714,1466,1622,558,2006,174,1681,205,13,11,270,1643,267,78,12,41,4,46,33,4,872,232,96,124,187,451,0,0,315,48,763
Madina,24.471153,39.6111216,1437,12,829,184,53,136,140,134,164,150,151,191,518,548,563,503,857,122,37,711,117,47,87,105,618,551,310,394,881,1097,1531,447,1916,62,1112,591,102,37,136,1535,307,88,7,44,12,49,37,0,829,71,133,293,397,159,0,13,324,77,1016
Eastern,23.3036077,50.1258804,1437,1,9308,244,85,1544,1306,1230,1377,1355,1468,1357,6191,3446,7811,1826,10135,1940,281,1641,3612,666,1131,2666,5941,5436,2471,1452,12878,5088,10812,7154,17626,340,14294,2888,35,50,699,12467,4800,7551,713,64,8,7,273,288,733,763,520,898,1957,2613,47,2839,430,105,13792
Eastern,23.3036077,50.1258804,1437,2,7495,256,90,1254,1085,1006,1098,1045,1191,1162,4155,3686,5929,1912,12102,1291,384,1436,1311,142,514,2536,5910,5042,2440,1252,11944,5236,9293,7887,16801,379,11603,4691,43,49,794,14790,1596,6603,241,67,31,10,352,356,181,986,352,488,441,2790,2,2782,549,104,13221
Eastern,23.3036077,50.1258804,1437,3,7631,305,86,1128,1098,1234,1105,987,1194,1276,4214,3808,5936,2086,12314,1318,232,1330,1298,156,414,1891,5997,5411,2447,1316,11789,5273,9397,7665,16797,265,14180,2126,156,51,549,11996,4517,6305,637,92,9,11,339,327,302,1114,367,406,243,2708,6,3178,458,113,13637
Eastern,23.3036077,50.1258804,1437,4,8941,315,84,1381,1246,1214,1288,1326,1434,1451,5864,3476,7392,1948,7912,1745,351,1516,1498,288,632,824,4766,4213,2481,1658,9314,4628,7992,5950,13628,314,9685,3690,49,45,473,13099,370,6781,458,92,7,11,345,397,1249,1214,385,409,381,1719,3,5229,497,102,15246
Eastern,23.3036077,50.1258804,1437,5,9600,255,82,1555,1491,1237,1464,1136,1583,1471,6138,3799,8098,1839,9844,2368,553,1714,2383,162,867,3004,6029,5338,2299,1221,12428,5463,10638,7253,17300,591,14061,2749,56,102,923,12892,4076,7795,262,57,5,15,388,215,1200,1517,581,570,873,1866,,4530,423,90,19848
Eastern,23.3036077,50.1258804,1437,6,8087,193,79,1106,1323,1169,1183,1103,1134,1341,4720,3639,5513,2846,8836,1619,384,1436,1311,142,514,1124,6212,4821,1634,451,8215,6027,8329,5913,13610,632,10199,3062,54,30,897,12398,947,6422,912,92,0,10,345,232,346,425,577,228,1565,4,18,5542,391,102,13564
Eastern,23.3036077,50.1258804,1437,7,8142,223,66,1354,1181,1143,902,1116,1346,1389,5226,3205,5659,2772,8751,1412,372,1398,1402,155,523,884,5864,4633,1990,642,7965,6048,8416,5597,13680,333,10539,2794,63,18,599,12887,527,6955,509,81,4,9,291,308,274,1485,423,427,211,1665,3,4217,369,85,14106
Eastern,23.3036077,50.1258804,1437,8,10008,178,62,1419,1732,1041,1567,1448,1626,1415,6512,3736,6542,3706,11512,1345,384,1436,1311,142,514,1676,7679,4937,1805,547,9928,6716,9288,7356,16315,329,10229,2673,42,29,3671,12486,487,9149,0,68,0,2,228,349,452,1787,638,1128,273,1757,3,4662,379,77,20414
Eastern,23.3036077,50.1258804,1437,9,5332,150,74,696,817,970,824,600,743,906,2840,2716,2516,3040,8500,1300,392,1642,1088,142,390,1203,4894,4719,1600,1038,8192,5262,7947,5507,13126,328,8799,3795,134,43,683,11901,870,4121,452,89,7,8,327,291,261,850,301,278,359,1585,3,2180,290,84,13114
Eastern,23.3036077,50.1258804,1437,10,8139,151,69,1106,1464,991,1007,1182,1268,1341,4720,3639,5513,2846,10993,1619,384,1436,1311,142,514,1262,6521,6072,2093,451,11892,4507,10486,5913,16285,114,11367,2715,783,184,1350,14336,713,6722,612,92,0,10,345,232,346,1414,425,477,195,1565,2,4281,335,88,17927
Eastern,23.3036077,50.1258804,1437,11,7609,219,68,1254,1085,1006,1098,1045,1246,1162,4160,3736,5934,1962,9834,1704,628,2501,1345,44,314,2536,5600,5042,2180,1012,11534,4836,9864,6506,16008,362,10985,3259,848,185,1093,14924,353,6958,0,73,21,17,191,456,180,682,689,501,169,1869,2,3984,374,70,1691
Eastern,23.3036077,50.1258804,1437,12,7704,219,70,1269,1108,1046,1127,1012,1276,1155,4316,3677,5978,2015,10248,1794,635,2562,1340,34,356,2508,5723,5229,2308,1201,12215,4754,9974,6995,16571,398,11866,3345,777,176,805,15704,460,7107,0,69,0,19,208,339,251,714,702,490,174,1885,3,4025,398,93,1691
Northern Borders,30,42.666667,1437,1,1035,28,14,145,148,149,171,159,162,143,683,394,987,90,1089,196,26,533,48,31,35,363,702,519,346,28,1345,613,1195,763,1936,22,1491,203,5,0,259,1616,83,866,83,14,11,2,34,51,16,63,35,117,10,268,0,584,52,14,2011
Northern Borders,30,42.666667,1437,2,1040,30,12,158,149,144,151,176,159,145,616,466,983,99,1010,212,16,281,35,12,45,130,1038,479,283,,1000,930,1298,632,1922,8,1630,111,5,0,184,1680,66,1004,0,18,0,3,44,7,6,55,29,113,48,388,0,449,47,15,2015
Northern Borders,30,42.666667,1437,3,1246,26,10,183,181,176,174,179,199,190,755,527,1162,120,1353,304,13,469,170,21,296,113,1023,804,321,,1405,856,1444,817,2261,0,2036,119,15,0,91,2117,53,1150,0,20,0,2,67,25,18,24,22,21,8,255,0,952,62,15,2320
Northern Borders,30,42.666667,1437,4,1051,38,25,161,175,166,143,136,197,136,655,459,960,154,1033,287,13,371,98,16,379,90,903,620,284,0,1123,774,1275,622,1887,10,1670,104,25,0,98,1741,58,961,0,32,0,5,68,32,16,22,24,30,8,255,0,775,79,30,1902
Northern Borders,30,42.666667,1437,5,1079,39,7,157,154,138,160,178,201,137,687,438,986,139,1228,229,9,121,87,13,290,106,925,664,214,0,1084,825,1346,563,1909,0,1701,93,15,0,100,1710,99,969,18,3,2,79,28,26,0,21,15,22,7,187,0,873,78,10,1995
Northern Borders,30,42.666667,1437,6,1051,21,15,152,157,150,154,170,166,138,634,453,973,114,1399,264,15,340,77,19,1589,104,901,696,228,0,1232,697,1372,557,1892,37,1783,77,20,0,49,1821,59,955,0,23,0,3,66,21,19,6,10,25,12,228,0,806,44,22,1916
Northern Borders,30,42.666667,1437,7,1174,40,10,150,167,170,169,202,198,168,776,448,1094,130,1294,210,26,299,92,19,290,112,993,719,311,0,1439,696,1527,608,2129,6,1924,126,10,0,75,2028,32,1081,0,24,0,2,69,39,9,28,33,26,7,240,0,890,49,12,2157
Northern Borders,30,42.666667,1437,8,1046,22,11,151,160,144,158,160,180,126,618,461,948,131,1256,259,9,250,98,25,342,105,1053,540,300,0,1124,874,1395,603,1956,42,1782,111,10,0,95,1849,54,945,0,22,0,6,79,16,11,60,15,38,11,114,0,841,37,12,1948
Northern Borders,30,42.666667,1437,9,1028,27,11,157,155,152,134,153,174,141,479,587,926,140,995,302,13,451,69,24,381,134,1026,458,265,0,1057,826,989,894,1883,0,1630,97,10,0,146,1724,13,871,0,17,0,10,89,48,31,21,20,27,3,183,0,812,50,15,1959
Northern Borders,30,42.666667,1437,10,988,23,9,149,143,151,147,154,147,129,545,475,877,143,716,306,13,473,42,36,374,130,1091,323,261,0,1084,721,1096,709,1790,15,1448,173,0,0,184,1567,54,863,0,14,0,0,70,35,38,15,37,30,8,209,0,721,44,12,1802
Northern Borders,30,42.666667,1437,11,1019,21,14,143,153,133,154,141,179,151,525,529,923,131,885,307,18,459,74,17,288,108,966,432,281,0,1154,633,1120,667,1774,13,1566,102,15,0,104,1638,45,929,0,13,0,2,69,28,13,23,13,19,10,232,0,757,38,18,1812
Northern Borders,30,42.666667,1437,12,947,25,14,128,127,143,156,140,173,119,489,497,881,105,884,319,7,475,63,30,350,96,1050,382,281,0,1026,783,896,913,1756,53,1671,81,0,0,57,1699,53,868,0,16,0,2,66,18,16,5,8,19,12,200,0,742,51,18,1856
Tabuk,28.3251866,37.6328648,1437,1,1250,140,30,172,130,134,224,247,253,260,802,618,965,455,1302,809,2,444,79,5,8,454,787,754,497,157,1825,824,2250,399,2610,39,2100,367,0,0,182,2146,321,1225,54,23,10,1,84,22,1,41,101,128,5,709,0,436,214,40,3726
Tabuk,28.3251866,37.6328648,1437,2,1470,126,42,240,238,255,227,239,222,217,1024,614,1282,356,668,287,28,242,387,17,83,150,896,544,88,34,1291,421,785,927,1689,23,1039,460,0,0,213,1223,276,1308,0,72,0,4,170,45,39,33,97,77,51,393,6,981,157,50,1901
Tabuk,28.3251866,37.6328648,1437,3,1511,100,26,166,225,217,278,237,309,205,1074,563,1436,201,594,464,15,352,265,18,29,110,1014,356,188,69,1143,594,1211,526,1686,51,1330,345,0,2,60,1344,333,1266,0,132,0,32,119,79,9,138,108,95,58,171,4,1063,170,40,2871
Tabuk,28.3251866,37.6328648,1437,4,1713,93,33,354,128,140,122,250,391,454,943,896,1612,227,1270,1644,3,731,42,8,6,273,739,1165,1137,390,2217,1487,2296,1408,3666,38,2848,617,0,0,239,3042,423,1716,0,27,0,3,67,20,6,66,16,393,4,790,0,570,118,53,4768
Tabuk,28.3251866,37.6328648,1437,5,1737,81,22,269,255,300,289,207,327,193,1146,694,1672,168,984,655,2,635,55,7,13,303,726,392,555,375,1491,860,1342,1009,2313,38,2003,178,0,0,170,1900,281,1689,0,25,0,2,84,19,21,536,175,23,3,861,0,242,148,27,3501
Tabuk,28.3251866,37.6328648,1437,6,1579,82,21,246,254,206,133,130,361,352,804,878,1491,191,1183,1105,2,709,35,2,3043,546,916,672,581,328,1237,1806,2270,773,2991,52,1875,897,0,0,271,2204,568,1568,0,28,0,1,58,23,4,237,200,237,1,850,0,157,121,27,3875
Tabuk,28.3251866,37.6328648,1437,7,1095,71,16,146,154,146,111,112,261,252,659,523,975,207,665,556,3,605,24,11,0,258,811,457,228,110,1069,795,1351,513,1844,20,1155,566,0,0,143,987,734,1062,0,19,0,0,47,30,24,301,142,132,5,510,1,91,123,28,3359
Tabuk,28.3251866,37.6328648,1437,8,845,133,29,137,127,133,166,176,168,100,499,508,766,241,602,213,18,263,352,6,35,182,807,311,105,84,1100,389,971,518,1405,84,984,91,1,0,413,855,221,770,0,24,0,1,136,49,27,48,216,46,16,472,2,207,159,26,2248
Tabuk,28.3251866,37.6328648,1437,9,702,121,24,125,119,87,158,163,161,34,285,562,660,187,532,164,9,211,363,2,23,182,807,311,105,84,1100,389,971,518,1405,84,891,105,0,0,493,797,199,644,0,17,0,0,122,37,27,61,302,39,12,261,0,172,129,36,1943
Tabuk,28.3251866,37.6328648,1437,10,931,89,17,181,128,156,132,109,194,137,565,472,801,236,796,201,0,225,407,0,8,105,605,455,467,219,1360,491,1295,556,1615,236,1227,489,0,0,135,1407,309,745,0,27,0,0,93,147,25,51,220,49,13,501,0,203,118,23,2187
Tabuk,28.3251866,37.6328648,1437,11,811,95,32,162,119,129,135,102,186,105,535,403,721,217,693,215,0,261,355,0,12,89,583,436,399,258,1294,471,1124,641,1564,201,946,738,0,0,81,1598,86,624,0,33,0,0,112,134,35,38,196,61,7,429,0,207,143,51,2364
Tabuk,28.3251866,37.6328648,1437,12,898,55,11,110,97,100,201,191,152,113,523,441,737,227,953,181,20,154,310,10,0,210,350,801,153,114,1122,506,991,637,1598,30,950,463,0,0,215,891,522,531,0,123,0,0,180,53,77,211,80,96,2,300,0,275,124,33,3955
Al-Jawf,29.7673818,39.5629883,1437,1,466,20,18,81,84,72,74,79,56,58,302,202,404,100,479,367,0,36,79,0,3,214,352,252,10,136,709,255,540,424,899,65,807,105,5,0,47,873,44,431,13,15,3,0,29,10,3,23,8,38,0,95,0,340,40,21,919
Al-Jawf,29.7673818,39.5629883,1437,2,461,24,13,71,79,71,72,78,78,49,288,210,397,101,512,365,0,30,38,11,3,196,302,323,129,37,650,337,589,398,949,38,733,174,0,0,80,907,0,408,0,11,0,3,43,27,6,28,12,12,0,63,0,383,64,13,910
Al-Jawf,29.7673818,39.5629883,1437,3,458,17,12,68,82,73,88,65,66,45,307,180,312,175,502,381,0,87,28,15,1,145,297,347,145,54,696,292,667,321,974,14,687,266,9,0,26,946,16,445,0,8,0,1,9,14,10,5,46,16,4,67,0,349,30,12,951
Al-Jawf,29.7673818,39.5629883,1437,4,458,16,14,66,68,83,75,62,71,63,342,146,402,86,463,371,2,55,29,12,521,160,287,304,133,66,720,230,541,409,914,36,734,194,3,0,19,912,19,446,0,8,0,1,24,8,1,19,26,11,12,92,0,328,37,18,918
Al-Jawf,29.7673818,39.5629883,1437,5,496,21,8,68,86,65,81,78,77,70,274,251,399,126,471,403,0,44,42,0,27,152,382,331,138,63,766,300,650,416,1041,25,855,171,2,0,38,1013,15,473,0,5,0,2,24,11,10,39,25,24,0,137,0,300,43,11,963
Al-Jawf,29.7673818,39.5629883,1437,6,446,27,8,68,70,69,71,66,68,69,262,219,369,112,384,365,7,69,81,11,1,201,293,211,152,61,635,283,583,335,907,11,709,139,1,0,69,831,18,416,0,3,0,2,28,31,1,18,26,36,0,120,0,281,35,10,874
Al-Jawf,29.7673818,39.5629883,1437,7,575,42,15,88,83,82,89,112,93,85,387,245,501,131,641,440,0,90,10,1,497,223,397,350,171,43,852,332,756,428,1140,44,965,159,12,0,48,1101,35,583,0,5,0,0,26,15,3,23,16,18,0,100,0,475,53,15,1150
Al-Jawf,29.7673818,39.5629883,1437,8,598,30,14,89,89,83,101,97,99,84,346,296,498,144,723,441,0,70,8,0,67,186,381,344,182,160,748,505,711,542,1191,62,971,235,8,0,39,1194,20,586,0,8,0,1,29,16,2,34,7,27,0,264,0,310,57,15,1181
Al-Jawf,29.7673818,39.5629883,1437,9,485,42,16,76,94,78,81,78,83,53,301,242,417,126,558,249,0,43,199,10,162,118,390,381,120,46,766,289,658,397,1036,19,729,283,10,0,33,1014,8,457,0,9,0,0,48,26,3,27,34,30,0,93,0,359,69,16,974
Al-Jawf,29.7673818,39.5629883,1437,10,493,44,9,80,67,79,81,85,81,73,387,159,338,208,643,173,0,34,10,18,186,122,321,123,184,101,555,296,565,286,786,65,676,152,5,0,18,820,13,304,0,7,0,1,54,10,170,11,19,11,1,71,0,433,48,11,816
Al-Jawf,29.7673818,39.5629883,1437,11,448,40,12,69,64,70,61,81,93,62,309,191,357,143,200,136,6,35,62,14,47,120,445,203,107,45,709,211,599,321,907,13,794,101,0,0,25,795,100,150,0,2,0,2,15,0,331,23,13,10,2,140,0,312,46,16,869
Al-Jawf,29.7673818,39.5629883,1437,12,532,25,14,81,86,87,82,80,84,71,310,261,423,148,634,404,4,34,23,4,1106,173,421,290,165,57,736,370,788,318,1105,1,805,180,6,0,115,932,59,474,0,10,0,15,54,16,2,24,14,14,3,82,0,434,52,18,1066
Hail,27.8289499,40.8183065,1437,1,631,77,29,89,118,116,113,104,101,96,402,335,421,316,206,244,2,1,160,1,123,70,420,341,166,108,722,383,488,617,1103,2,971,125,0,6,3,1100,2,368,8,1,0,5,104,88,163,15,9,6,0,244,0,463,97,34,974
Hail,27.8289499,40.8183065,1437,2,880,75,28,122,161,151,146,140,138,125,570,413,599,384,402,320,1,3,106,3,148,103,491,388,294,198,1003,471,878,596,1470,4,1236,214,0,4,20,1442,12,491,54,2,1,33,105,91,206,61,54,30,1,370,0,467,85,33,1356
Hail,27.8289499,40.8183065,1437,3,913,71,17,131,156,150,146,144,149,125,603,398,603,398,321,260,3,4,290,2,121,81,530,480,263,147,1020,481,870,631,1496,5,1307,159,2,19,14,1450,37,500,12,2,1,11,115,92,268,21,15,23,1,264,0,677,87,21,1393
Hail,27.8289499,40.8183065,1437,4,797,63,21,110,137,132,130,127,125,120,482,399,502,379,220,188,3,8,311,2,149,31,499,394,287,110,1090,231,888,433,1310,11,1091,203,2,5,20,1300,1,440,31,1,0,8,121,144,136,21,16,35,0,341,0,468,91,25,1205
Hail,27.8289499,40.8183065,1437,5,800,66,19,106,144,135,133,125,125,117,490,395,510,375,233,176,2,7,300,1,166,36,506,390,280,115,1011,316,760,567,1320,7,1115,204,1,0,7,1318,2,442,29,2,1,11,160,153,87,25,17,37,0,355,0,451,80,22,1225
Hail,27.8289499,40.8183065,1437,6,780,57,27,142,131,131,120,121,120,99,499,365,580,284,209,201,3,2,260,1,188,29,503,388,263,113,588,708,833,463,1292,4,1140,147,0,1,8,1284,4,436,37,1,0,33,88,162,107,35,51,71,0,301,0,406,66,31,1199
Hail,27.8289499,40.8183065,1437,7,839,77,22,135,147,143,137,131,125,120,488,450,620,318,420,241,6,1,221,1,38,80,477,413,275,162,1106,301,741,666,1399,8,1124,210,0,3,70,1329,8,469,19,3,0,6,111,177,153,36,27,36,2,362,0,475,82,25,1300
Hail,27.8289499,40.8183065,1437,8,741,75,25,125,132,128,122,116,110,108,490,351,540,301,315,230,1,0,199,2,94,51,447,384,242,137,1031,230,621,640,1255,6,1075,170,0,2,14,1244,3,420,25,4,0,8,99,141,144,33,24,26,0,288,0,470,85,27,1149
Hail,27.8289499,40.8183065,1437,9,640,66,15,115,112,110,107,103,90,84,466,255,440,281,281,240,2,1,112,3,82,29,401,331,200,120,880,201,570,511,1079,2,852,155,3,0,71,1008,2,360,15,2,0,5,87,119,133,27,18,21,0,240,0,415,71,18,992
Hail,27.8289499,40.8183065,1437,10,635,69,20,110,117,108,109,102,91,87,451,273,431,293,299,234,1,2,109,2,77,25,405,333,202,119,866,218,587,497,1080,4,556,154,5,9,360,715,9,362,13,1,0,7,81,132,128,25,21,23,0,266,0,389,75,22,987
Hail,27.8289499,40.8183065,1437,11,799,49,24,133,131,128,121,122,125,112,444,428,501,371,399,340,2,1,70,3,157,35,362,244,150,517,1006,302,871,437,1301,7,1156,123,11,0,18,1283,7,436,5,1,0,6,102,145,177,26,35,22,0,401,0,388,56,28,1224
Hail,27.8289499,40.8183065,1437,12,692,50,10,115,122,113,114,107,90,91,488,264,442,310,310,245,2,3,115,1,76,27,410,353,207,131,890,238,570,558,1125,3,949,161,0,7,11,1110,7,376,10,0,0,12,88,144,122,19,23,26,0,281,0,403,57,13,1058
Riyadh,24.713552,46.675297,1438,1,9747,242,99,1770,1679,1454,1405,1386,1217,1177,6021,4067,5419,4669,2914,2566,1922,749,1574,363,0,2884,4692,6548,3216,979,10922,7397,12691,5628,18243,76,9614,1760,0,0,6945,10263,1111,6866,2919,38,4,0,565,289,0,2115,1960,2489,1952,1572,0,0,363,129,17827
Riyadh,24.713552,46.675297,1438,2,8461,264,118,1599,1252,1261,1131,1108,1165,1327,3701,5142,5849,2994,4886,1632,710,149,1361,105,0,1325,4199,5642,3942,853,10934,5027,9769,6192,15873,88,9419,2535,0,0,4007,10082,1872,6112,2701,45,2,0,329,457,0,1037,1175,2456,1830,2345,0,0,404,140,15417
Riyadh,24.713552,46.675297,1438,3,9473,271,106,1691,1705,1105,1192,1371,1431,1355,6411,3439,5732,4118,4996,2975,716,249,809,105,0,1325,4199,5642,3942,853,10947,5014,9879,6082,15876,85,9419,2535,0,0,4007,10082,1872,6397,2976,24,3,0,467,464,0,1346,1485,2786,1859,2374,0,0,428,132,15401
